query_id,query,qid
6123330,伯爾布萊楚鄉,Q1866531
6126209,安第斯狼,Q2164302
6128487,比爾·泰瑞,Q2812721
6128548,多蘿西·古德,Q5298431
6129178,斑肩姬地鸠,Q1267629
6129611,林超澤,Q55708198
6130260,八百壯士衝突案,Q55708163
6130641,美國優先,Q28530590
6132499,波洛夫拉吉鄉,Q12725053
6133562,蓋拉里鄉,Q1029133
6135223,AdvancED,Q4686025
6138630,Transition飞车,Q1394003
6138742,张异宾,Q55708105
6138843,沃特夫利特兵工厂,Q7974555
6139835,法兰克福犹太博物馆,Q278571
6140006,2018年夏威夷地震,Q52640364
6141046,普羅博塔鄉,Q5069737
6141120,喬羅格爾拉鄉,Q513643
6141358,凸变英雄,Q27064328
6141593,胡玉禄,Q55715919
6141405,希瑪·馬連尼,Q33635
6143848,触宝输入法,Q17048700
6144472,奧斯陸猶太會堂,Q745748
6144544,多瑙橋,Q203004
6144653,專案經理雜誌,Q55708013
6146388,法兹勒·奥马尔清真寺,Q884982
6146592,兰道问题,Q2293126
6146912,张籽沐,Q55697149
6147594,北京杜莎夫人蜡像馆,Q55697123
6150750,高地運動會,Q429399
6152014,田氏角石,Q7801059
6152246,卜采萊姆,Q1334053
6153330,雅各帐篷会堂,Q161751
6153847,阿南塔·辛格,Q4751448
6155340,奧普塔希-默古拉鄉,Q2292729
6155365,1977年蘇聯憲法,Q645016
6155603,柯斯塔斯·阿德托昆博,Q50874765
6155877,敦布勒韋什蒂鄉,Q782993
6155796,女人就是女人,Q2625031
6156184,格爾博烏鄉,Q16427336
6156981,罗尼·巴伦,Q7365794
6157789,昆仑归,Q55696830
6157206,伊莎·古普塔,Q5397761
6158533,新奧拉舒鄉,Q5055628
6159059,金鑽璽,Q55696914
6158949,中华人民共和国英雄烈士保护法,Q54858811
6159475,瓦貝里區,Q7958694
6161908,乔治五世国中,Q13641543
6159875,短棒角石,Q7204414
6161970,孔茂功,Q6829589
6162092,蘇切維察鄉,Q16427563
6162157,瓦杜摩爾多瓦鄉,Q12725244
6162577,铃鹿御前,Q11649495
6162523,楊智傑,Q54151651
6162851,德拉恰鄉,Q16427621
6162904,博格拉沙达尔乌帕齐拉,Q3345724
6162899,莫什泰尼鄉,Q16427637
6163338,阮思再,Q55696616
6163479,三大革命展示館,Q17033224
6164009,賈爾馬塔鄉,Q5062149
6164103,上层男孩,Q7824431
6164276,孟美岐,Q28661939
6164906,艾勒瓦克區,Q5352349
6165873,盧荷渠,Q6674893
6167261,威廉·湯普遜,Q1340247
6166596,萤草,Q55696589
6167476,公主岭市鹿场,Q13863009
6171332,刘尔崧,Q55696187
6171357,玉磨铁路,Q15844912
6171432,大學修學能力試驗,Q485104
6172535,魔兽世界：争霸艾泽拉斯,Q42623244
6175287,萧颖达,Q47470061
6176969,科科洛-本戈,Q291729
6177013,盧肯博,Q577901
6179324,陳文璠,Q55696129
6181818,人民日报英文客户端,Q54978443
6184560,森邦宏,Q11540368
6181606,波士糖仔,Q55696057
6196195,豐田自動織機,Q1476105
6196463,黑素斯,Q55695707
6196898,希慎隧道,Q14935713
6197882,跟我回家 (微電影),Q55695658
6199503,2019年東亞足球錦標賽,Q55726576
6205778,阿各·飛七,Q3223764
6200896,屏14線,Q55707674
6206773,藏經洞基督像,Q55347059
6206212,卡拉·吉,Q16210354
6209750,苏珊·格拉斯佩尔,Q468667
6210355,我的居酒屋日記,Q30935952
6211512,銀魂2：規矩是為了被打破而存在的,Q55695195
6213611,曾敏兴,Q12685032
6216320,2018年多倫多國際影展,Q55392201
6214426,趙成 (消歧義),Q55695021
6218324,金贤 (足球运动员),Q27830919
6220626,安东尼奥·帕奇诺蒂,Q460747
6220172,茲拉特科·達利奇,Q8072990
6221194,望德堂 (上海),Q55694665
6220672,布鲁诺·陶舍克,Q113725
6221586,波兰国家女子排球队,Q1614054
6223363,賽蒂,Q144314
6224216,数理地理,Q55707446
6225229,丁绪贤,Q55694326
6225723,一身孤注擲溫柔,Q55694324
6229093,杨国亭,Q55694123
6229124,司隸 (南涼),Q55694022
6230966,马来西亚通讯及多媒体部,Q12689905
6231383,70017号月球玄武岩,Q2783088
6231821,米格爾·安杜哈爾,Q31545131
6232627,2019年南美自由盃,Q48835677
6235201,伊薩貝利亞山脈,Q4388398
6244749,阿齐祖尔·哈克,Q4832765
6245064,彩虹,Q1052
6246748,鹽屋賢一,Q11428690
6247120,柳州地王国际财富中心,Q2676828
6247312,美国国家象征,Q6631591
6251397,何君惠,Q56278248
6251178,硒化钡,Q4413567
6252088,康拉德·克拉耶夫斯基,Q11742692
6253660,諾瓦瑟爾省,Q516261
6257847,親中華民國,Q11630460
6259992,佳里青龍宮,Q56272747
6261331,吳幾康,Q56260491
6264035,新疆教育电视台,Q56272835
6264872,溴氧化铋,Q4332791
6266002,內官監,Q56272912
6265943,物体识别,Q3045304
6267312,葡萄牙人列表,Q4202109
6266203,王简嘉禾,Q56219578
6267466,墨西哥人列表,Q2794347
6266085,泰羅德·泰勒,Q2591444
6268353,魯斯·梅耶,Q315325
6269537,波多黎各律師公會,Q4857906
6270942,羅伊·J·布朗克,Q908166
6271698,巴基斯坦裔緬甸人,Q7125934
6274011,全國藝術電影放映聯盟,Q60989184
6273088,傑森·席爾瓦,Q6163482
6275769,傑克·列羅伊·威爾森,Q181483
6276118,水山村,Q14459761
6279388,追殺夏娃,Q39049904
6280780,欧文·拉铁摩尔,Q1344502
6280783,京川舞,Q11374280
6286978,宜蘭市市長,Q56534575
6287893,张家港市畜禽良种场,Q13819495
6290883,集体发明物,Q60989638
6291332,車敏來,Q56590365
6297117,阿富汗捲餅,Q24943843
6295359,埃尔伯夫,Q733414
6298773,迪布朗,Q3494063
6298794,梁庭瑜,Q56648802
6301090,余昇,Q60990139
6304820,納比沙伊卜山,Q1261935
6306283,棕褐海鳚鯛,Q2101124
6306633,毋忘九一八国耻纪念碑,Q60990444
6310446,阳澄湖生态休闲旅游度假区,Q13815830
6310000,松里澤 (阿拉斯加州),Q1836972
6310583,赫伯斯普林斯,Q80096
6313701,梁勝權,Q60990911
6314383,热拉尔·穆鲁,Q556543
6315076,亨利·皮雷纳,Q312501
6316873,佐賀偶像是傳奇,Q55638261
6318588,白婆帝,Q60991234
6319739,哲陈部,Q60991265
6320848,雅可比2NT,Q6119926
6322122,魏辅文,Q60991322
6323365,Apple DOS,Q621234
6325038,石點 (亞利桑那州),Q182278
6325464,阿瑪斯龍屬,Q46024923
6325540,布拉達曼特,Q1163427
6326143,磨石 (亞利桑那州),Q2097306
6327735,我的世界模組列表,Q60991485
6332002,味覺障礙,Q6402731
6333200,亨茨維爾 (阿肯色州),Q80186
6330606,卡梅倫 (亞利桑那州),Q609371
6335217,巴迪·梅尔斯,Q4984916
6333347,广东神社,Q57603743
6335294,屍陀林,Q4525631
6336123,小行星10049,Q1191942
6337612,理查德·贝格斯,Q7324071
6338716,史諾總統,Q14429969
6338742,道格拉斯·甘顿,Q5301504
6340485,IZ*ONE CHU,Q57781043
6340785,格拉登 (亞利桑那州),Q28221818
6340824,拉甘 (拉甘區),Q582905
6341744,哨兵 (亞利桑那州),Q30595130
6342000,赫魯卜,Q391129
6342838,勾登紹爾斯 (亞利桑那州),Q5882358
6343072,本希考,Q2895687
6343293,白山 (亞利桑那州),Q5244996
6344002,溫州人,Q27966721
6344350,西迪薩達,Q1650079
6344656,雅各比,Q12857036
6346556,提斯托 (亞利桑那州),Q6140237
6346863,阿巴拉,Q15177743
6348007,迪士尼自然,Q2501552
6349311,张紫豪,Q60992062
6349783,桑内·韦弗尔斯,Q2439822
6350044,哈羅德·弗雷德里克·皮奇恩,Q3783433
6351565,安齊拉貝二區,Q3030878
6351572,伊孔古,Q1025754
6352318,額隆,Q1919686
6352570,弗里堡大學,Q36188
6353217,1997年俾路支地震,Q4592498
6353307,2006年班达海地震,Q4165194
6353776,朝鲜排华事件,Q11517839
6354268,都丸千代,Q17161754
6354440,青春抛物线,Q59135428
6356976,中东烤肉,Q20655532
6357113,巴什基尔国立医科大学,Q4080165
6358122,只有大海知道,Q60992301
6358134,金泽市立安江金箔工艺馆,Q42898428
6358135,查爾斯·奧古斯都·斐茲洛伊,Q560595
6358614,許瑜,Q8967054
6359298,托帕瓦 (亞利桑那州),Q31882
6361059,化療腦,Q1069589
6362607,魯比 (亞利桑那州),Q7376229
6364446,万里村奈加,Q24045825
6363299,岩館真理子,Q3039846
6364776,书法大帆船,Q29385255
6365470,波爾登 (亞利桑那州),Q2376868
6366053,當 一個人,Q60992500
6367491,吐槽大会,Q60150038
6369162,蒙特羅斯 (阿肯色州),Q79305
6370280,西垂宫,Q60992638
6371026,賴瑞·柯恩,Q1337925
6371396,鲁边·安巴祖尔维奇·马尔卡良,Q15072027
6371501,安茨·索索夫,Q4428885
6371385,Nokia 5.1,Q55625357
6373435,大野阳子,Q16264827
6371782,浦星公路,Q59180502
6373915,國家及國際統計機構列表,Q498232
6375496,安妮-馬里·布雷迪,Q55138424
6374639,聖胡安區 (阿班加雷斯縣),Q3947427
6373068,冯雪颖,Q56668945
6375529,莫三比克伊斯蘭動亂,Q47499139
6374831,金伯利聚鯻,Q3753850
6379953,埃及 (阿肯色州),Q2083973
6381141,傑里科 (阿肯色州),Q2558130
6382224,詹姆斯·威利特,Q26252402
6386030,2018年12月中国,Q60996380
6385553,面出薰,Q6366271
6381957,密文窃取,Q5121277
6383242,白井弓子,Q17159709
6383627,韦正,Q60994466
6387355,塔爾 (阿肯色州),Q2660611
6389898,大宁寺大雄宝殿,Q60993699
6389992,西三蔡氏民居,Q60993782
6390132,七级码头,Q60993910
6390239,新威路泰茂洋行避暑房,Q60994006
6390500,普萊森特普萊恩斯 (阿肯色州),Q2673360
6392543,魔鬼剋星2,Q492214
6392622,三氟化铽,Q15632781
6391184,全民所有制企业,Q61056688
6394350,羅伯特·威廉斯,Q28151848
6390802,諸神的狂亂,Q11588607
6395160,段續,Q60994186
6394684,俾士牧師,Q60994171
6396252,瓦西列·伯尔布列斯库,Q12743153
6398465,特奥多尔·约尔德克斯库,Q12742236
6399078,佳騰駒,Q60994274
6399054,2018年宜宾地震,Q60697255
6399639,闻海虎,Q60994300
6400357,韋斯特里奇 (阿肯色州),Q7986346
6401445,瑪麗·露多維卡·威爾敏,Q57531
6403085,去政治化,Q60994384
6401858,新京医科大学,Q61056752
6401438,西姆斯 (阿肯色州),Q7521214
6403558,徹里山 (阿肯色州佩里縣),Q54888729
6403264,阿德兰 (得克萨斯州),Q21196294
6407057,威德 (阿肯色州),Q7979321
6409468,于里耶勒站,Q2192387
6407702,徹里山 (阿肯色州),Q52159731
6411700,罪無可赦,Q2679094
6412165,霍斯巴赫备忘录,Q125982
6413363,斯塔福德鎮區 (堪薩斯州斯塔福德縣),Q9044900
6414564,昂迪伊,Q1161030
6414755,瓦西列·卢卡,Q900852
6415943,彩虹小馬：友情就是魔法－噩夢騎士,Q60302059
6415005,博瑟薩姆 (阿肯色州),Q4948635
6416620,鄧策勳,Q60994730
6418330,霍格艾 (阿肯色州),Q5877228
6418995,赣州晚报,Q60994807
6419074,自私,Q36381317
6419405,埃爾帕索 (阿肯色州),Q5351755
6420024,三羰基丁二烯合铁,Q55086423
6423470,费德林,Q37169398
6424576,西經69度線,Q2708774
6420063,網油,Q662490
6428303,母体保護法,Q11578819
6428638,贝尔纳·特舒卢扬,Q2898659
6428535,南京大学中华民国史研究中心,Q15945101
6429314,毛泽东最后的革命,Q3208247
6429486,阿尔梅里亚日报,Q5805361
6430465,丘磊,Q60995078
6430663,松尾裕美,Q44395000
6433478,推动法治进程十大案件,Q60995153
6436230,帕佛陀大摩尼寶玉佛,Q1502138
6434533,强壮夏威夷树蜗,Q308403
6436386,摩訶菩提樹,Q321437
6436464,黑龙江教育出版社,Q60995222
6438269,迪南站,Q2381874
6438644,貓的孩子,Q60995288
6441212,盧多維西 (喬治亞州),Q2734987
6442004,第一次卡斯蒂利亞王位繼承戰爭,Q1205962
6442084,貝克鎮區,Q4849224
6444183,卡托維茲車站,Q800992
6441911,湯姆森 (喬治亞州),Q2784008
6446827,西點 (加利福尼亞州),Q1922944
6447722,伍尔皮特,Q2739818
6448326,慈雲西,Q54076646
6448543,角鵰亞科,Q616648
6450328,帕沃,Q1714714
6450863,訓練船 (巡邏艇),Q11608026
6451174,耶蘇普 (喬治亞州),Q3177730
6451197,華盛頓 (喬治亞州),Q166186
6453213,侶倫,Q61057603
6453453,广德省,Q10810550
6453749,风险因子,Q1475848
6456874,江苏省国家安全厅,Q61313294
6457936,米克斯灣 (加利福尼亞州),Q6807532
6459020,孵化器,Q65046328
6459675,敏惪,Q65046361
6460735,什切青港,Q4350543
6461691,543国道,Q61721942
6463328,齐干,Q100744147
6466086,西西里军区,Q1895939
6463493,聯絡公路,Q61790419
6466218,库图佐夫站 (莫斯科中央环线),Q4249639
6466950,劉蓬瀛,Q65046831
6467343,隐睾,Q966052
6467551,赃罚库,Q65046877
6469821,三星導盲犬學校,Q65046988
6471321,科尔多瓦大学 (西班牙),Q734010
6475089,庞传文,Q65047175
6475417,上白石萌歌,Q10854998
6477042,阿靈頓公墓站,Q4792300
6477159,暹羅皮頦鱵,Q6414354
6479833,河道莊園 (加利福尼亞州),Q7337761
6481479,魏根深,Q17402765
6482255,優勝美地村 (加利福尼亞州),Q8055944
6482518,荷西·拉米瑞茲,Q15921346
6483339,学院路站,Q10945421
6483788,辛東山,Q45650165
6484836,夏克城 (加利福尼亞州),Q7462604
6488754,迈克尔·塔克,Q3856282
6488780,拉塞尔·西蒙,Q3942890
6488936,克里斯托弗·奥基格博,Q339020
6489432,北京人和足球俱乐部2019赛季,Q65047961
6491701,泽西宗教,Q7311194
6495108,施瓦茨山,Q3646322
6495783,馬丁·普拉多,Q3041908
6499341,平原派,Q920544
6497228,2-氟乙醇,Q209389
6497280,艾惟诺,Q4827975
6502974,一起衝線,Q62168616
6503195,許蟠雲,Q65049342
6503590,哈尔滨音乐厅,Q62077490
6503237,經國轉運站,Q62004547
6503982,斯托克峰,Q7618082
6504828,皆月津波,Q65049478
6506893,南彭德爾頓營 (加利福尼亞州),Q1029918
6507008,呷飽未,Q64770356
6509296,林肯村 (加利福尼亞州),Q2786412
6510418,鄚公材,Q62060520
6513055,1933年世界大賽,Q4563287
6514208,哈里·拉夫赖森,Q27656316
6516278,英格一世 (挪威),Q138684
6516750,嘧啶类似物,Q6594591
6516861,阿利坎特8,Q4725676
6519278,長崎電氣軌道4號系統,Q11652923
6519336,劉阿昌與打幫你樂團,Q65050576
6522337,翡麦,Q771079
6519684,布鲁盖尔,Q544706
6524404,半人馬座ξ1,Q5097799
6524789,国际音标表,Q40888453
6529791,瓦利福德 (加利福尼亞州),Q920538
6530701,赵清阁,Q65051438
6533303,蔡思韵,Q55718966
6532880,珂若蘭·愛達·安姆琪,Q24192535
6534712,新野板面,Q65052007
6536740,蘇丹娜 (加利福尼亞州),Q6646704
6537819,童话故事游戏,Q62680529
6538799,鹤见大学,Q7850294
6539439,北朝散郡侯列表,Q64441085
6542159,沙龍谷 (加利福尼亞州),Q7490252
6543183,非洲轉型運動,Q60789314
6544063,丰特夫罗修道院,Q283254
6546084,扬·弗依基克,Q12022524
6549255,德克萨斯中央铁路,Q7707553
6550731,芝山巖學務部學堂,Q65053096
6551245,卡勒姆·哈德森-奧多伊,Q42396622
6553503,老鼠捧茶請人客,Q65053266
6554799,見習神仙精靈角色列表,Q28686232
6555262,德拉克 (科羅拉多州),Q5305577
6556200,2019年花蓮地震,Q63199418
6558003,梅薩果園 (科羅拉多州),Q2416594
6558206,血汗症,Q1642094
6559497,塔拉瓦條約,Q484826
6563305,麗西安之歌,Q501792
6560417,塞凯伊地,Q849295
6565095,反抗滅絕,Q58819597
6568199,坦帕 (科羅拉多州),Q7681662
6568662,卢世钤,Q65054399
6568838,克里米亞-剛果出血熱,Q1077505
6569670,特鲁别茨科伊家族,Q1678686
6570955,養蠶所,Q65054592
6573477,空虚,Q1096367
6573521,李永新,Q63602970
6575601,杜倫 (康乃狄克州),Q753859
6575786,埃塞克斯村 (康乃狄克州),Q5399827
6576006,蔡哲文,Q65056114
6576601,牛津 (康乃狄克州),Q1759458
6576657,韋斯特維爾 (康乃狄克州紐黑文),Q7989778
6577749,人道主义每日口粮,Q5939499
6577358,抹大拉的馬利亞教堂 (利沃夫),Q1980605
6577813,沃倫敦 (康乃狄克州),Q2572290
6579032,讓-克萊·托迪博,Q56223972
6579511,迷鱧屬,Q64481860
6581903,劉若金,Q65056503
6582443,約翰·普爾曼,Q957789
6581094,冲遊泰國,Q32185593
6582810,陳蟒,Q65056604
6582901,席应真,Q65056606
6584840,費爾菲爾德 (特拉華州),Q28892125
6584369,蛤御門,Q11625580
6585326,丸山穗高,Q11368259
6585220,泰博茨角 (特拉華州),Q14685793
6586066,阮氏玉珍,Q65056931
6586250,康科德 (特拉華州),Q5158746
6586196,阿戈斯角 (特拉華州),Q4789606
6586579,火除天满宫,Q11566981
6586945,谢尔盖·波戈列洛夫,Q4366690
6587362,采比茨,Q184476
6589171,俄羅斯方塊99,Q61721841
6587831,蝙蝠裝,Q864069
6589621,華芯通半導體,Q63939155
6589395,苏联核武器试验列表,Q45092
6590483,經開中心廣場站,Q63965813
6591222,岩佐英治,Q11474127
6594238,趙在浩,Q27866108
6594268,赫雷斯动植物园,Q6171747
6594497,我妻绘美,Q11495851
6594516,中华人民共和国农产品采购部,Q65057930
6594782,医疗事故罪,Q64030759
6595598,天成街站,Q64148151
6596831,不及物格,Q3780059
6596895,札幌啤酒庭園車站,Q3601222
6598235,偵探作家俱樂部,Q1624064
6600800,家园报,Q2823847
6602989,爱丁堡路,Q3450550
6603141,都柏林广场,Q14629277
6604704,皮埃尔·博埃,Q3903431
6604775,哈辛托·艾斯奇維,Q65058863
6609387,等离子体形状控制,Q7201791
6614021,韦尔顿 (艾奥瓦州),Q741611
6614112,威廉森 (艾奥瓦州),Q2232079
6617535,梁定原,Q21824964
6619278,谢罗夫,Q189295
6621579,瑪貝兒·哈迪,Q1291792
6620980,迟晓慧,Q27679396
6621982,厄伊特海斯特,Q9967
6622108,亞洲擊劍錦標賽,Q17131410
6623914,瞞天機密,Q50825136
6624574,A26公路,Q6560226
6627054,鹅去氧胆酸,Q419028
6631077,黄冬杰,Q5925518
6632169,塞米諾爾服飾,Q65061315
6633750,洋屿,Q65061437
6635340,陳貽權,Q1614786
6640536,圣福门舒堂,Q3670187
6642126,昆山足球俱乐部,Q30115804
6644376,劳动光荣勋章 (摩尔多瓦),Q4335904
6647822,马克萨斯岛钝塘鳢,Q2586394
6646792,勃欧自治区,Q2614061
6649285,臺灣學生聯合會,Q67931742
6650707,几江长江大桥,Q67931841
6650150,虹口菜场,Q67931804
6651166,獵夢特工,Q67931894
6651210,妖怪學園Y,Q59677822
6651851,堅銀漢魚屬,Q2313108
6651837,美銀漢魚屬,Q2135886
6653428,奧西恩體育場,Q219462
6654975,1925年美國職棒大聯盟球季,Q4561728
6655852,棕櫚谷 (佛羅里達州),Q2258177
6655883,裸蜥魚屬,Q2708798
6659211,拳海龍屬,Q2656116
6659446,2019年至2020年德国足球乙级联赛,Q63127064
6660574,南海岸 (北里約格朗德州),Q1111457
6660882,犀孔鯛屬,Q2586270
6663251,沸水戰術,Q1459907
6668129,周玲美,Q26899219
6669601,四乙醇碲,Q65951960
6664889,陈睿 (1978年出生),Q67262908
6670280,三帕夏,Q44623
6670917,查查波亚文化,Q752688
6673613,三甲酰胺,Q65978831
6673650,金山卫城侵华日军杀人塘,Q67933013
6676676,索姆素克·本瓦素勘農達,Q2300698
6673907,磺胺苯吡唑,Q6577293
6679506,各位游客请注意,Q67933301
6680518,黃麟凱殺人案,Q67933324
6683440,卢钟锋,Q67933478
6686295,蘭斯 (密歇根州),Q2745129
6686546,卡爾卡斯卡 (密歇根州),Q1872475
6686548,伊格爾里弗 (密歇根州),Q3046350
6687123,祖形铜铲,Q67933738
6688864,2020年世界一级方程式锦标赛,Q41174436
6688568,1924年夏季奧林匹克運動會摔跤比賽,Q553909
6689215,波士顿科学,Q894585
6689304,尹杰沃伊沃达,Q1011791
6690119,蘇文洪,Q67933875
6693386,泰迈什·尤迪特,Q927040
6698660,野美人號,Q42851399
6695347,網紅的瘋狂世界,Q67934120
6701721,明月曾照江东寒,Q67934484
6699260,英國聯合航空,Q477512
6702912,町野武馬,Q11578367
6702303,博代奧M1889左輪手槍,Q2712554
6702876,高占非,Q67934524
6703296,樱屋酒类,Q67934555
6703438,郑文杰失踪事件,Q67934562
6706270,刘登林,Q67934783
6706185,格哈德·埃斯勒,Q105273
6708002,布蘭登·狄克森,Q2687307
6713699,陳善莊,Q67935231
6711318,傑佛遜 (德克薩斯州),Q982839
6711526,布雷肯里奇 (德克薩斯州),Q904390
6714476,大西洋锯鳐属,Q55604442
6715962,弗拉什契奇,Q1921262
6715664,程章灿,Q67935393
6715964,李德姬,Q12611202
6716885,布貴人兆佳氏,Q67935458
6722708,謝振中,Q67166632
6722969,猫宫日向,Q64437793
6727746,杰奎琳·梅比,Q27950295
6727823,莫斯科区,Q6916331
