query_id,item_qid,property_qid,adj_item_qid
3032546,Q50157,P1365,Q31075128
3032546,Q50157,P1366,Q31075128
3032546,Q50157,P1376,Q3771757
3032546,Q50157,P1376,Q30030961
3032546,Q50157,P1427,Q117965844
3032546,Q50157,P1427,Q23831979
3032546,Q50157,P1427,Q16303434
3032546,Q50157,P1427,Q117966058
3032546,Q50157,P1427,Q21074492
3032546,Q50157,P1444,Q23831977
3032546,Q50157,P1444,Q117965812
3032546,Q50157,P1444,Q117965843
3032546,Q50157,P1444,Q117966044
3032546,Q50157,P1444,Q117974695
3032546,Q50157,P1464,Q9227549
3032546,Q50157,P1465,Q9220078
3032546,Q50157,P150,Q16189
3032546,Q50157,P159,Q876844
3032546,Q50157,P159,Q2992461
3032546,Q50157,P159,Q3707729
3032546,Q50157,P159,Q42534204
3032546,Q50157,P17,Q38
3032546,Q50157,P1792,Q13284760
3032546,Q50157,P1830,Q3889428
3032546,Q50157,P1830,Q3967789
3032546,Q50157,P1830,Q3967944
3032546,Q50157,P19,Q1993115
3032546,Q50157,P19,Q113352712
3032546,Q50157,P19,Q227713
3032546,Q50157,P19,Q108532937
3032546,Q50157,P19,Q98396912
3032546,Q50157,P190,Q79808
3032546,Q50157,P190,Q133116
3032546,Q50157,P190,Q144880
3032546,Q50157,P190,Q262669
3032546,Q50157,P20,Q63928691
3032546,Q50157,P20,Q64735690
3032546,Q50157,P20,Q22569572
3032546,Q50157,P20,Q3749743
3032546,Q50157,P20,Q3713257
3032546,Q50157,P27,Q85512706
3032546,Q50157,P276,Q3976876
3032546,Q50157,P301,Q8824910
3032546,Q50157,P31,Q747074
3032546,Q50157,P36,Q30030961
3032546,Q50157,P36,Q3771757
3032546,Q50157,P36,Q16541699
3032546,Q50157,P417,Q3893243
3032546,Q50157,P421,Q6655
3032546,Q50157,P421,Q6723
3032546,Q50157,P47,Q51390
3032546,Q50157,P47,Q50119
3032546,Q50157,P47,Q50129
3032546,Q50157,P47,Q51391
3032546,Q50157,P47,Q50062
3032546,Q50157,P551,Q133877
3032546,Q50157,P7153,Q1085735
3032546,Q50157,P740,Q6382646
3032546,Q50157,P7867,Q84091584
3032546,Q50157,P840,Q3895804
3032546,Q50157,P910,Q8824910
3032546,Q50157,P921,Q45269837
3032546,Q50157,P921,Q97631443
3032546,Q50157,P921,Q112802343
3032546,Q50157,P921,Q120366097
3032546,Q50157,P9235,Q106435253
3032546,Q50157,P971,Q9220078
3032546,Q50157,P971,Q9227549
3032546,Q50157,P971,Q13284760
3032546,Q50157,P971,Q84091584
3287233,Q5018550,P105,Q7432
3287233,Q5018550,P1343,Q112869393
3287233,Q5018550,P141,Q11394
3287233,Q5018550,P171,Q133768
3287233,Q5018550,P31,Q16521
3287233,Q5018550,P7603,Q2851527
169952,Q50193,P1343,Q2657718
169952,Q50193,P138,Q14639
169952,Q50193,P144,Q24831371
169952,Q50193,P144,Q28946377
169952,Q50193,P180,Q107447956
169952,Q50193,P180,Q59490327
169952,Q50193,P180,Q16965367
169952,Q50193,P180,Q115920720
169952,Q50193,P180,Q28946377
169952,Q50193,P1889,Q107439070
169952,Q50193,P1889,Q14639
169952,Q50193,P31,Q63143903
169952,Q50193,P527,Q56193319
169952,Q50193,P793,Q19834509
169952,Q50193,P921,Q107439070
1675643,Q501992,P1423,Q25721629
1675643,Q501992,P1424,Q25721629
1675643,Q501992,P1753,Q7287848
1675643,Q501992,P1754,Q7287848
1675643,Q501992,P301,Q7287848
1675643,Q501992,P31,Q13406463
1675643,Q501992,P360,Q515
1675643,Q501992,P910,Q7287848
5189159,Q502949,P102,Q29552
5189159,Q502949,P106,Q82955
5189159,Q502949,P140,Q1841
5189159,Q502949,P1412,Q1860
5189159,Q502949,P166,Q90499944
5189159,Q502949,P19,Q327012
5189159,Q502949,P21,Q6581097
5189159,Q502949,P27,Q30
5189159,Q502949,P31,Q5
5189159,Q502949,P39,Q3506352
5189159,Q502949,P39,Q8191099
5189159,Q502949,P39,Q13218630
5189159,Q502949,P39,Q18342769
5189159,Q502949,P69,Q1307345
5189159,Q502949,P69,Q4855562
5189159,Q502949,P734,Q21456404
5189159,Q502949,P735,Q4925477
5189159,Q502949,P937,Q61
5189159,Q502949,P937,Q28206
5189159,Q502949,P937,Q327012
5189159,Q502949,P991,Q6736585
5189159,Q502949,P991,Q6736587
3086150,Q503208,P131,Q41327947
3086150,Q503208,P131,Q1505912
3086150,Q503208,P131,Q17324821
3086150,Q503208,P131,Q41327951
3086150,Q503208,P131,Q98293356
3086150,Q503208,P1456,Q1307787
3086150,Q503208,P150,Q10414
3086150,Q503208,P159,Q62523343
3086150,Q503208,P159,Q122798706
3086150,Q503208,P159,Q122799101
3086150,Q503208,P17,Q183
3086150,Q503208,P1792,Q17312744
3086150,Q503208,P1889,Q15261851
3086150,Q503208,P1889,Q20054423
3086150,Q503208,P190,Q10782
3086150,Q503208,P190,Q241791
3086150,Q503208,P190,Q321502
3086150,Q503208,P190,Q512035
3086150,Q503208,P20,Q1660829
3086150,Q503208,P20,Q2638254
3086150,Q503208,P20,Q5418863
3086150,Q503208,P20,Q10308578
3086150,Q503208,P301,Q9040678
3086150,Q503208,P31,Q42744322
3086150,Q503208,P361,Q2349897
3086150,Q503208,P463,Q812378
3086150,Q503208,P47,Q502767
3086150,Q503208,P47,Q503300
3086150,Q503208,P47,Q506614
3086150,Q503208,P485,Q28720261
3086150,Q503208,P910,Q9040678
3086150,Q503208,P937,Q14920434
3086150,Q503208,P937,Q113752107
3086150,Q503208,P937,Q113809413
3086150,Q503208,P971,Q17312744
1744398,Q503518,P131,Q819998
1744398,Q503518,P17,Q953
1744398,Q503518,P31,Q46169
1744398,Q503518,P7153,Q3881
1744398,Q503518,P814,Q14545628
1758497,Q503816,P1038,Q246072
1758497,Q503816,P106,Q82955
1758497,Q503816,P112,Q1436731
1758497,Q503816,P119,Q5117639
1758497,Q503816,P1343,Q678259
1758497,Q503816,P1343,Q15987216
1758497,Q503816,P140,Q1841
1758497,Q503816,P1412,Q1860
1758497,Q503816,P166,Q215248
1758497,Q503816,P180,Q28028647
1758497,Q503816,P1889,Q201153
1758497,Q503816,P20,Q1989169
1758497,Q503816,P21,Q6581097
1758497,Q503816,P22,Q709340
1758497,Q503816,P22,Q75384787
1758497,Q503816,P22,Q372211
1758497,Q503816,P22,Q110332146
1758497,Q503816,P22,Q6818172
1758497,Q503816,P25,Q3435025
1758497,Q503816,P26,Q786401
1758497,Q503816,P26,Q4252416
1758497,Q503816,P2632,Q62378
1758497,Q503816,P27,Q174193
1758497,Q503816,P31,Q5
1758497,Q503816,P3342,Q780137
1758497,Q503816,P3373,Q1789034
1758497,Q503816,P3373,Q6759216
1758497,Q503816,P3373,Q236905
1758497,Q503816,P3373,Q75387718
1758497,Q503816,P3373,Q1337469
1758497,Q503816,P39,Q18952564
1758497,Q503816,P40,Q75384787
1758497,Q503816,P40,Q2663072
1758497,Q503816,P40,Q3435025
1758497,Q503816,P40,Q110332146
1758497,Q503816,P40,Q372211
1758497,Q503816,P410,Q132851
1758497,Q503816,P451,Q90392482
1758497,Q503816,P53,Q1517131
1758497,Q503816,P674,Q910226
1758497,Q503816,P674,Q3225916
1758497,Q503816,P674,Q17039455
1758497,Q503816,P674,Q1615969
1758497,Q503816,P674,Q470073
1758497,Q503816,P734,Q908051
1758497,Q503816,P735,Q16428906
1758497,Q503816,P921,Q19050503
1758497,Q503816,P937,Q84
1758497,Q503816,P97,Q521109
3086391,Q504128,P1001,Q57521027
3086391,Q504128,P131,Q49412
3086391,Q504128,P131,Q98717965
3086391,Q504128,P131,Q1254601
3086391,Q504128,P131,Q98295903
3086391,Q504128,P131,Q10418
3086391,Q504128,P1313,Q57521027
3086391,Q504128,P1456,Q1254601
3086391,Q504128,P150,Q10418
3086391,Q504128,P17,Q183
3086391,Q504128,P19,Q65951046
3086391,Q504128,P19,Q66777879
3086391,Q504128,P301,Q9107398
3086391,Q504128,P31,Q116457956
3086391,Q504128,P361,Q1283173
3086391,Q504128,P361,Q2519950
3086391,Q504128,P421,Q6655
3086391,Q504128,P421,Q6723
3086391,Q504128,P47,Q504110
3086391,Q504128,P47,Q504521
3086391,Q504128,P47,Q512114
3086391,Q504128,P527,Q2519950
3086391,Q504128,P6,Q58335179
3086391,Q504128,P910,Q9107398
3086391,Q504128,P937,Q58335179
573657,Q504350,P131,Q117592403
573657,Q504350,P131,Q32834232
573657,Q504350,P131,Q32834157
573657,Q504350,P131,Q117678251
573657,Q504350,P131,Q117647142
573657,Q504350,P1376,Q1990254
573657,Q504350,P138,Q55250
573657,Q504350,P1464,Q111601223
573657,Q504350,P150,Q1588
573657,Q504350,P150,Q1990254
573657,Q504350,P150,Q4869488
573657,Q504350,P17,Q30
573657,Q504350,P1792,Q8737120
573657,Q504350,P19,Q431723
573657,Q504350,P19,Q455006
573657,Q504350,P19,Q4775465
573657,Q504350,P19,Q57774399
573657,Q504350,P20,Q431723
573657,Q504350,P20,Q504245
573657,Q504350,P2541,Q99755877
573657,Q504350,P276,Q3120916
573657,Q504350,P276,Q14691841
573657,Q504350,P276,Q94112719
573657,Q504350,P301,Q8530585
573657,Q504350,P31,Q13410524
573657,Q504350,P36,Q1990254
573657,Q504350,P47,Q509895
573657,Q504350,P47,Q504415
573657,Q504350,P47,Q145006
573657,Q504350,P47,Q512868
573657,Q504350,P47,Q491949
573657,Q504350,P7867,Q84032405
573657,Q504350,P910,Q8530585
573657,Q504350,P971,Q16795931
573657,Q504350,P971,Q111601223
573657,Q504350,P971,Q13302472
573657,Q504350,P971,Q6269901
573657,Q504350,P971,Q15311844
1420146,Q504369,P101,Q1791716
1420146,Q504369,P106,Q40348
1420146,Q504369,P106,Q189290
1420146,Q504369,P106,Q11545923
1420146,Q504369,P119,Q239043
1420146,Q504369,P1343,Q19180675
1420146,Q504369,P1343,Q867541
1420146,Q504369,P1343,Q3181656
1420146,Q504369,P1343,Q1766280
1420146,Q504369,P1343,Q602358
1420146,Q504369,P19,Q115043
1420146,Q504369,P20,Q1603
1420146,Q504369,P21,Q6581097
1420146,Q504369,P241,Q1752901
1420146,Q504369,P26,Q101007904
1420146,Q504369,P27,Q30
1420146,Q504369,P301,Q55304020
1420146,Q504369,P31,Q5
1420146,Q504369,P3342,Q214481
1420146,Q504369,P39,Q783785
1420146,Q504369,P410,Q157148
1420146,Q504369,P607,Q8676
1420146,Q504369,P6241,Q106519845
1420146,Q504369,P69,Q9219
1420146,Q504369,P69,Q1567748
1420146,Q504369,P734,Q37567284
1420146,Q504369,P735,Q1158477
1420146,Q504369,P910,Q55304020
1420146,Q504369,P921,Q106519845
1420146,Q504369,P921,Q24761978
1420146,Q504369,P921,Q84681323
1420146,Q504369,P921,Q25375003
1420146,Q504369,P921,Q24378673
1420146,Q504369,P945,Q30
2774207,Q5048038,P103,Q9176
2774207,Q5048038,P106,Q33999
2774207,Q5048038,P1412,Q9176
2774207,Q5048038,P161,Q18127891
2774207,Q5048038,P161,Q7620407
2774207,Q5048038,P161,Q3224634
2774207,Q5048038,P161,Q85989787
2774207,Q5048038,P161,Q7489176
2774207,Q5048038,P19,Q42077
2774207,Q5048038,P21,Q6581097
2774207,Q5048038,P27,Q884
2774207,Q5048038,P31,Q5
2774207,Q5048038,P734,Q13083721
3019247,Q504887,P1001,Q64826023
3019247,Q504887,P1001,Q65531741
3019247,Q504887,P1001,Q104964527
3019247,Q504887,P1001,Q105022212
3019247,Q504887,P1001,Q115918468
3019247,Q504887,P131,Q120297565
3019247,Q504887,P131,Q120297567
3019247,Q504887,P131,Q110366728
3019247,Q504887,P131,Q61859756
3019247,Q504887,P131,Q29326696
3019247,Q504887,P1313,Q64826023
3019247,Q504887,P1343,Q602358
3019247,Q504887,P1343,Q867541
3019247,Q504887,P1343,Q19219752
3019247,Q504887,P1376,Q1727723
3019247,Q504887,P1427,Q127560816
3019247,Q504887,P1427,Q116178434
3019247,Q504887,P1427,Q82751984
3019247,Q504887,P1427,Q116178383
3019247,Q504887,P1427,Q64254738
3019247,Q504887,P1444,Q127561045
3019247,Q504887,P1444,Q110288109
3019247,Q504887,P1464,Q18665569
3019247,Q504887,P1465,Q23719178
3019247,Q504887,P159,Q115918468
3019247,Q504887,P159,Q104964527
3019247,Q504887,P159,Q120703652
3019247,Q504887,P159,Q118746614
3019247,Q504887,P159,Q88281502
3019247,Q504887,P166,Q125510668
3019247,Q504887,P17,Q142
3019247,Q504887,P1792,Q109321706
3019247,Q504887,P189,Q26085648
3019247,Q504887,P189,Q26085698
3019247,Q504887,P189,Q29581692
3019247,Q504887,P189,Q58455753
3019247,Q504887,P19,Q17276728
3019247,Q504887,P19,Q316119
3019247,Q504887,P19,Q120081001
3019247,Q504887,P19,Q55653306
3019247,Q504887,P19,Q28538212
3019247,Q504887,P190,Q68956
3019247,Q504887,P20,Q24935728
3019247,Q504887,P20,Q90140131
3019247,Q504887,P20,Q67199560
3019247,Q504887,P20,Q2896665
3019247,Q504887,P20,Q19839131
3019247,Q504887,P206,Q1535195
3019247,Q504887,P276,Q2179572
3019247,Q504887,P276,Q2992035
3019247,Q504887,P291,Q119132236
3019247,Q504887,P291,Q118833121
3019247,Q504887,P291,Q118845029
3019247,Q504887,P291,Q119830367
3019247,Q504887,P291,Q118489973
3019247,Q504887,P301,Q23719446
3019247,Q504887,P31,Q484170
3019247,Q504887,P36,Q1727723
3019247,Q504887,P36,Q88078899
3019247,Q504887,P417,Q7272232
3019247,Q504887,P421,Q6655
3019247,Q504887,P421,Q6723
3019247,Q504887,P463,Q3234783
3019247,Q504887,P47,Q625740
3019247,Q504887,P47,Q470535
3019247,Q504887,P47,Q373618
3019247,Q504887,P47,Q638392
3019247,Q504887,P47,Q377512
3019247,Q504887,P485,Q64160326
3019247,Q504887,P551,Q60581615
3019247,Q504887,P551,Q115970400
3019247,Q504887,P609,Q1587105
3019247,Q504887,P609,Q2170100
3019247,Q504887,P7867,Q123085892
3019247,Q504887,P7938,Q1727723
3019247,Q504887,P8138,Q108921880
3019247,Q504887,P8138,Q114360984
3019247,Q504887,P840,Q51054032
3019247,Q504887,P8989,Q104599685
3019247,Q504887,P910,Q23719446
3019247,Q504887,P915,Q21707074
3019247,Q504887,P921,Q112813980
3019247,Q504887,P921,Q84696062
3019247,Q504887,P921,Q111107694
3019247,Q504887,P921,Q111107474
3019247,Q504887,P921,Q24355651
3019247,Q504887,P971,Q123085892
3019247,Q504887,P971,Q18665569
3019247,Q504887,P971,Q23719178
3019247,Q504887,P971,Q104599685
3019247,Q504887,P971,Q109321706
3085750,Q505009,P1001,Q57523114
3085750,Q505009,P131,Q98634636
3085750,Q505009,P131,Q98264106
3085750,Q505009,P131,Q98622942
3085750,Q505009,P131,Q41347717
3085750,Q505009,P131,Q98621096
3085750,Q505009,P1313,Q57523114
3085750,Q505009,P1456,Q1833400
3085750,Q505009,P150,Q10456
3085750,Q505009,P17,Q183
3085750,Q505009,P19,Q114696865
3085750,Q505009,P301,Q9118470
3085750,Q505009,P31,Q116457956
3085750,Q505009,P361,Q202630
3085750,Q505009,P361,Q2350009
3085750,Q505009,P421,Q6655
3085750,Q505009,P421,Q6723
3085750,Q505009,P47,Q61617
3085750,Q505009,P47,Q355456
3085750,Q505009,P527,Q202630
3085750,Q505009,P6,Q58334723
3085750,Q505009,P910,Q9118470
3085750,Q505009,P937,Q58334723
3085750,Q505009,P971,Q114439850
974755,Q505119,P136,Q60520620
974755,Q505119,P138,Q1414936
974755,Q505119,P279,Q11424
974755,Q505119,P279,Q85369504
974755,Q505119,P279,Q6431798
974755,Q505119,P31,Q1969448
974755,Q505119,P921,Q24869
974755,Q505119,P921,Q5398426
199101,Q505203,P17,Q423
199101,Q505203,P17,Q884
199101,Q505203,P31,Q194235
199101,Q505203,P527,Q194235
199101,Q505203,P527,Q12269553
3078167,Q505582,P131,Q585546
3078167,Q505582,P1365,Q585546
3078167,Q505582,P1366,Q585546
3078167,Q505582,P150,Q585546
3078167,Q505582,P17,Q183
3078167,Q505582,P19,Q20748328
3078167,Q505582,P31,Q11183787
3078167,Q505582,P421,Q6655
3078167,Q505582,P421,Q6723
3086224,Q505835,P1001,Q57520774
3086224,Q505835,P131,Q98291624
3086224,Q505835,P131,Q98285779
3086224,Q505835,P131,Q98291162
3086224,Q505835,P131,Q98291625
3086224,Q505835,P131,Q98285773
3086224,Q505835,P1313,Q57520774
3086224,Q505835,P1456,Q1831218
3086224,Q505835,P150,Q10412
3086224,Q505835,P17,Q183
3086224,Q505835,P19,Q101141
3086224,Q505835,P301,Q8913508
3086224,Q505835,P31,Q116457956
3086224,Q505835,P361,Q609600
3086224,Q505835,P361,Q2349946
3086224,Q505835,P421,Q6655
3086224,Q505835,P421,Q6723
3086224,Q505835,P47,Q489685
3086224,Q505835,P47,Q627576
3086224,Q505835,P527,Q609600
3086224,Q505835,P6,Q58335042
3086224,Q505835,P910,Q8913508
3086224,Q505835,P937,Q58335042
3525913,Q505852,P1001,Q30
3525913,Q505852,P138,Q1335257
3525913,Q505852,P17,Q30
3525913,Q505852,P1891,Q8007
3525913,Q505852,P2568,Q1073716
3525913,Q505852,P31,Q476068
3525913,Q505852,P3148,Q1073716
3525913,Q505852,P467,Q4643704
1153348,Q5060370,P101,Q67400415
1153348,Q5060370,P1269,Q27275
1153348,Q5060370,P1269,Q125127378
1153348,Q5060370,P276,Q27275
1153348,Q5060370,P279,Q3399573
1153348,Q5060370,P279,Q4787118
1153348,Q5060370,P301,Q110518007
1153348,Q5060370,P31,Q25679497
1153348,Q5060370,P361,Q29016239
1153348,Q5060370,P910,Q110518007
1153348,Q5060370,P921,Q110409801
6164009,Q5062149,P1001,Q98956450
6164009,Q5062149,P131,Q751470
6164009,Q5062149,P131,Q1027863
6164009,Q5062149,P131,Q185586
6164009,Q5062149,P1313,Q98956450
6164009,Q5062149,P1376,Q1027863
6164009,Q5062149,P1383,Q751470
6164009,Q5062149,P1383,Q1027863
6164009,Q5062149,P150,Q185586
6164009,Q5062149,P159,Q55625655
6164009,Q5062149,P17,Q218
6164009,Q5062149,P19,Q81303570
6164009,Q5062149,P19,Q15833059
6164009,Q5062149,P19,Q28485934
6164009,Q5062149,P19,Q22328397
6164009,Q5062149,P19,Q15447386
6164009,Q5062149,P20,Q22328397
6164009,Q5062149,P20,Q22974162
6164009,Q5062149,P31,Q659103
6164009,Q5062149,P36,Q1027863
6164009,Q5062149,P421,Q6723
6164009,Q5062149,P421,Q6760
6164009,Q5062149,P47,Q5062165
6164009,Q5062149,P6,Q104502730
3417754,Q50633841,P106,Q16744668
3417754,Q50633841,P108,Q131252
3417754,Q50633841,P108,Q1049470
3417754,Q50633841,P108,Q1067916
3417754,Q50633841,P108,Q1437507
3417754,Q50633841,P1889,Q126284882
3417754,Q50633841,P21,Q6581097
3417754,Q50633841,P27,Q148
3417754,Q50633841,P31,Q5
3417754,Q50633841,P50,Q30710601
3417754,Q50633841,P50,Q86937705
3417754,Q50633841,P50,Q41436122
3417754,Q50633841,P50,Q82307111
3417754,Q50633841,P50,Q33221110
3417754,Q50633841,P69,Q2983844
6123257,Q5064436,P1001,Q98956432
6123257,Q5064436,P131,Q544164
6123257,Q5064436,P131,Q722856
6123257,Q5064436,P131,Q723172
6123257,Q5064436,P131,Q1010410
6123257,Q5064436,P131,Q188959
6123257,Q5064436,P1313,Q98956432
6123257,Q5064436,P1376,Q1010410
6123257,Q5064436,P1383,Q544164
6123257,Q5064436,P1383,Q722856
6123257,Q5064436,P1383,Q723172
6123257,Q5064436,P1383,Q1010410
6123257,Q5064436,P150,Q188959
6123257,Q5064436,P17,Q218
6123257,Q5064436,P1889,Q1010410
6123257,Q5064436,P19,Q18544128
6123257,Q5064436,P31,Q659103
6123257,Q5064436,P36,Q1010410
6123257,Q5064436,P421,Q6723
6123257,Q5064436,P421,Q6760
6123257,Q5064436,P6,Q104438142
3348341,Q506466,P106,Q47064
3348341,Q506466,P106,Q1402561
3348341,Q506466,P108,Q124099047
3348341,Q506466,P119,Q128089
3348341,Q506466,P1299,Q52223512
3348341,Q506466,P1343,Q19180675
3348341,Q506466,P1343,Q3181656
3348341,Q506466,P1343,Q602358
3348341,Q506466,P1343,Q20078554
3348341,Q506466,P1343,Q867541
3348341,Q506466,P1412,Q150
3348341,Q506466,P180,Q52223512
3348341,Q506466,P180,Q108797970
3348341,Q506466,P180,Q108797956
3348341,Q506466,P180,Q108797967
3348341,Q506466,P180,Q108797971
3348341,Q506466,P19,Q845814
3348341,Q506466,P20,Q220
3348341,Q506466,P21,Q6581097
3348341,Q506466,P22,Q1379932
3348341,Q506466,P25,Q3667489
3348341,Q506466,P26,Q242575
3348341,Q506466,P27,Q142
3348341,Q506466,P31,Q5
3348341,Q506466,P3373,Q966869
3348341,Q506466,P3373,Q2720650
3348341,Q506466,P3373,Q3427187
3348341,Q506466,P39,Q346871
3348341,Q506466,P39,Q60400104
3348341,Q506466,P40,Q1379932
3348341,Q506466,P40,Q3667489
3348341,Q506466,P410,Q83460
3348341,Q506466,P410,Q4991371
3348341,Q506466,P509,Q210392
3348341,Q506466,P53,Q58389
3348341,Q506466,P53,Q3402220
3348341,Q506466,P607,Q1429256
3348341,Q506466,P674,Q20968181
3348341,Q506466,P710,Q465627
3348341,Q506466,P735,Q2958359
3348341,Q506466,P921,Q115916659
3348341,Q506466,P921,Q24762434
3348341,Q506466,P921,Q43471251
3348341,Q506466,P921,Q27563240
3348341,Q506466,P921,Q24352088
3348341,Q506466,P97,Q166886
3348341,Q506466,P97,Q3519259
55999,Q506496,P1889,Q300159
55999,Q506496,P279,Q3490262
55999,Q506496,P279,Q6516757
55999,Q506496,P31,Q175263
55999,Q506496,P31,Q29795767
55999,Q506496,P3938,Q92983
55999,Q506496,P3938,Q3229792
55999,Q506496,P61,Q66656
55999,Q506496,P6104,Q8487137
55999,Q506496,P921,Q56060742
55999,Q506496,P921,Q62039410
4192576,Q5065021,P131,Q44756
4192576,Q5065021,P17,Q414
4192576,Q5065021,P30,Q828
4192576,Q5065021,P31,Q8072
4192576,Q5065021,P31,Q8502
4192576,Q5065021,P4552,Q5456
4367691,Q5065956,P106,Q13381572
4367691,Q5065956,P1344,Q8567
4367691,Q5065956,P19,Q18808
4367691,Q5065956,P21,Q6581072
4367691,Q5065956,P27,Q423
4367691,Q5065956,P31,Q5
4367691,Q5065956,P641,Q326827
6141046,Q5069737,P1001,Q98957627
6141046,Q5069737,P1302,Q772222
6141046,Q5069737,P131,Q2001420
6141046,Q5069737,P131,Q12081786
6141046,Q5069737,P131,Q12140058
6141046,Q5069737,P131,Q182888
6141046,Q5069737,P1313,Q98957627
6141046,Q5069737,P1376,Q2001420
6141046,Q5069737,P1383,Q2001420
6141046,Q5069737,P1383,Q12081786
6141046,Q5069737,P1383,Q12140058
6141046,Q5069737,P150,Q182888
6141046,Q5069737,P17,Q218
6141046,Q5069737,P31,Q659103
6141046,Q5069737,P36,Q2001420
6141046,Q5069737,P421,Q6723
6141046,Q5069737,P421,Q6760
6141046,Q5069737,P6,Q26086610
341952,Q5072738,P106,Q43845
341952,Q5072738,P166,Q839410
341952,Q5072738,P166,Q63091998
341952,Q5072738,P166,Q63257855
341952,Q5072738,P19,Q8686
341952,Q5072738,P20,Q8646
341952,Q5072738,P21,Q6581097
341952,Q5072738,P22,Q15914513
341952,Q5072738,P27,Q148
341952,Q5072738,P31,Q5
341952,Q5072738,P69,Q49117
341952,Q5072738,P734,Q710706
794149,Q507328,P106,Q33999
794149,Q507328,P106,Q622807
794149,Q507328,P1412,Q5287
794149,Q507328,P1853,Q19831453
794149,Q507328,P19,Q7473516
794149,Q507328,P21,Q6581072
794149,Q507328,P26,Q2602357
794149,Q507328,P27,Q17
794149,Q507328,P31,Q5
794149,Q507328,P725,Q1475446
794149,Q507328,P725,Q3945173
794149,Q507328,P725,Q107347925
794149,Q507328,P725,Q116804500
794149,Q507328,P734,Q6410235
3055164,Q507404,P1001,Q26698374
3055164,Q507404,P1001,Q126484597
3055164,Q507404,P131,Q5727
3055164,Q507404,P131,Q107737850
3055164,Q507404,P131,Q115505085
3055164,Q507404,P131,Q109422875
3055164,Q507404,P131,Q24012840
3055164,Q507404,P1313,Q26698374
3055164,Q507404,P1376,Q24012840
3055164,Q507404,P17,Q29
3055164,Q507404,P31,Q123680441
3055164,Q507404,P36,Q24012840
3055164,Q507404,P361,Q107556293
3055164,Q507404,P361,Q107556302
3055164,Q507404,P417,Q167477
3055164,Q507404,P421,Q6655
3055164,Q507404,P47,Q1646011
3055164,Q507404,P47,Q1012965
3055164,Q507404,P47,Q541178
3055164,Q507404,P47,Q1769940
3055164,Q507404,P47,Q600501
3055164,Q507404,P527,Q107556293
3055164,Q507404,P527,Q107556302
3055164,Q507404,P6,Q14086614
3055164,Q507404,P937,Q14086614
6750837,Q50745528,P106,Q219477
6750837,Q50745528,P106,Q322170
6750837,Q50745528,P1343,Q123552281
6750837,Q50745528,P140,Q23540
6750837,Q50745528,P140,Q93191
6750837,Q50745528,P1412,Q1860
6750837,Q50745528,P1412,Q7850
6750837,Q50745528,P19,Q16572
6750837,Q50745528,P21,Q6581072
6750837,Q50745528,P27,Q148
6750837,Q50745528,P31,Q5
6750837,Q50745528,P69,Q49088
6750837,Q50745528,P69,Q167733
6750837,Q50745528,P69,Q5384959
6750837,Q50745528,P734,Q686223
6750837,Q50745528,P735,Q949355
6750837,Q50745528,P921,Q123552281
6623914,Q50825136,P1040,Q62859991
6623914,Q50825136,P136,Q130232
6623914,Q50825136,P136,Q109733333
6623914,Q50825136,P1552,Q27847754
6623914,Q50825136,P161,Q28493
6623914,Q50825136,P161,Q7297925
6623914,Q50825136,P161,Q42581
6623914,Q50825136,P161,Q1126128
6623914,Q50825136,P161,Q15856438
6623914,Q50825136,P162,Q2417149
6623914,Q50825136,P162,Q21005653
6623914,Q50825136,P162,Q55853739
6623914,Q50825136,P162,Q62859757
6623914,Q50825136,P2363,Q21571489
6623914,Q50825136,P2684,Q23649980
6623914,Q50825136,P2756,Q23790275
6623914,Q50825136,P31,Q11424
